NEED_2_TEST,ID,SENSOR_TYPE,D_STATE,D_TRIGGER,D_SLEEP_TIME_1,R_GW_SIREN_1,R_SYSTEM_STATE_1,R_EVENT,D_SLEEP_TIME_2,IS_KEYFOB,D_STATE_2,R_GW_SIREN_2,R_SYSTEM_STATE_2,R_EVENT_2,R_CLIP_FILE
,340,PIR,STAY_ARM,ON_OFF,60,NO_SOUND,STAY_ARM,NO_CHK,140,Y,AWAY_ARM,NO_SOUND,STAY_ARM,20006,N
,341,PIR,STAY_ARM,ON_OFF,60,NO_SOUND,STAY_ARM,NO_CHK,140,Y,STAY_ARM,NO_SOUND,STAY_ARM,20008,N
,342,PIR,STAY_ARM,ON_OFF,60,NO_SOUND,STAY_ARM,NO_CHK,140,Y,DISARM,NO_SOUND,DISARM,20002,N
,343,PIR,STAY_ARM,ON_OFF,60,NO_SOUND,STAY_ARM,NO_CHK,140,NOTHING,NOTHING,NO_SOUND,STAY_ARM,NO_CHK,N
,344,PIR,STAY_ARM,ON_OFF,60,NO_SOUND,STAY_ARM,NO_CHK,250,N,AWAY_ARM,NO_SOUND,STAY_ARM,20006,N
,345,PIR,STAY_ARM,ON_OFF,60,NO_SOUND,STAY_ARM,NO_CHK,250,N,STAY_ARM,NO_SOUND,STAY_ARM,20008,N
,346,PIR,STAY_ARM,ON_OFF,60,NO_SOUND,STAY_ARM,NO_CHK,250,N,DISARM,NO_SOUND,DISARM,20002,N
,347,PIR,STAY_ARM,ON_OFF,60,NO_SOUND,STAY_ARM,NO_CHK,250,N,DISARM_PIN_FAIL,NO_SOUND,STAY_ARM,NO_CHK,N
,348,PIR,STAY_ARM,ON_OFF,60,NO_SOUND,STAY_ARM,NO_CHK,250,Y,AWAY_ARM,NO_SOUND,STAY_ARM,20006,N
,349,PIR,STAY_ARM,ON_OFF,60,NO_SOUND,STAY_ARM,NO_CHK,250,Y,STAY_ARM,NO_SOUND,STAY_ARM,20008,N
,350,PIR,STAY_ARM,ON_OFF,60,NO_SOUND,STAY_ARM,NO_CHK,250,Y,DISARM,NO_SOUND,DISARM,20002,N
,351,PIR,STAY_ARM,ON_OFF,60,NO_SOUND,STAY_ARM,NO_CHK,250,NOTHING,NOTHING,NO_SOUND,STAY_ARM,NO_CHK,N
N,352,PIR,STAY_ARM,TAMPER,10,NO_SOUND,STAY_ARM,NO_CHK,10,N,AWAY_ARM,NO_SOUND,STAY_ARM,20006,N
N,353,PIR,STAY_ARM,TAMPER,10,NO_SOUND,STAY_ARM,NO_CHK,10,N,STAY_ARM,NO_SOUND,STAY_ARM,20008,N
N,354,PIR,STAY_ARM,TAMPER,10,NO_SOUND,STAY_ARM,NO_CHK,10,N,DISARM,NO_SOUND,DISARM,20002,N
N,355,PIR,STAY_ARM,TAMPER,10,NO_SOUND,STAY_ARM,NO_CHK,10,N,DISARM_PIN_FAIL,NO_SOUND,STAY_ARM,NO_CHK,N
N,356,PIR,STAY_ARM,TAMPER,10,NO_SOUND,STAY_ARM,NO_CHK,10,Y,AWAY_ARM,NO_SOUND,STAY_ARM,20006,N
N,357,PIR,STAY_ARM,TAMPER,10,NO_SOUND,STAY_ARM,NO_CHK,10,Y,STAY_ARM,NO_SOUND,STAY_ARM,20008,N
N,358,PIR,STAY_ARM,TAMPER,10,NO_SOUND,STAY_ARM,NO_CHK,10,Y,DISARM,NO_SOUND,DISARM,20002,N
N,359,PIR,STAY_ARM,TAMPER,10,NO_SOUND,STAY_ARM,NO_CHK,10,NOTHING,NOTHING,NO_SOUND,STAY_ARM,NO_CHK,N
N,360,PIR,STAY_ARM,TAMPER,60,NO_SOUND,STAY_ARM,NO_CHK,140,N,AWAY_ARM,NO_SOUND,STAY_ARM,20006,N
N,361,PIR,STAY_ARM,TAMPER,60,NO_SOUND,STAY_ARM,NO_CHK,140,N,STAY_ARM,NO_SOUND,STAY_ARM,20008,N
N,362,PIR,STAY_ARM,TAMPER,60,NO_SOUND,STAY_ARM,NO_CHK,140,N,DISARM,NO_SOUND,DISARM,20002,N
N,363,PIR,STAY_ARM,TAMPER,60,NO_SOUND,STAY_ARM,NO_CHK,140,N,DISARM_PIN_FAIL,NO_SOUND,STAY_ARM,NO_CHK,N
N,364,PIR,STAY_ARM,TAMPER,60,NO_SOUND,STAY_ARM,NO_CHK,140,Y,AWAY_ARM,NO_SOUND,STAY_ARM,20006,N
N,365,PIR,STAY_ARM,TAMPER,60,NO_SOUND,STAY_ARM,NO_CHK,140,Y,STAY_ARM,NO_SOUND,STAY_ARM,20008,N
N,366,PIR,STAY_ARM,TAMPER,60,NO_SOUND,STAY_ARM,NO_CHK,140,Y,DISARM,NO_SOUND,DISARM,20002,N
N,367,PIR,STAY_ARM,TAMPER,60,NO_SOUND,STAY_ARM,NO_CHK,140,NOTHING,NOTHING,NO_SOUND,STAY_ARM,NO_CHK,N
N,368,PIR,STAY_ARM,TAMPER,60,NO_SOUND,STAY_ARM,NO_CHK,250,N,AWAY_ARM,NO_SOUND,STAY_ARM,20006,N
N,369,PIR,STAY_ARM,TAMPER,60,NO_SOUND,STAY_ARM,NO_CHK,250,N,STAY_ARM,NO_SOUND,STAY_ARM,20008,N
N,370,PIR,STAY_ARM,TAMPER,60,NO_SOUND,STAY_ARM,NO_CHK,250,N,DISARM,NO_SOUND,DISARM,20002,N
N,371,PIR,STAY_ARM,TAMPER,60,NO_SOUND,STAY_ARM,NO_CHK,250,N,DISARM_PIN_FAIL,NO_SOUND,STAY_ARM,NO_CHK,N
N,372,PIR,STAY_ARM,TAMPER,60,NO_SOUND,STAY_ARM,NO_CHK,250,Y,AWAY_ARM,NO_SOUND,STAY_ARM,20006,N
N,373,PIR,STAY_ARM,TAMPER,60,NO_SOUND,STAY_ARM,NO_CHK,250,Y,STAY_ARM,NO_SOUND,STAY_ARM,20008,N
N,374,PIR,STAY_ARM,TAMPER,60,NO_SOUND,STAY_ARM,NO_CHK,250,Y,DISARM,NO_SOUND,DISARM,20002,N
N,375,PIR,STAY_ARM,TAMPER,60,NO_SOUND,STAY_ARM,NO_CHK,250,NOTHING,NOTHING,NO_SOUND,STAY_ARM,NO_CHK,N
